-0.000140766,0.0004297,6.51042e-06,1230
0.774716,-1.78041e-10,0.619837,10020
5.69237e-05,-0.000309329,3.15e-06,469
0.00022666,0.000124025,2.12572e-06,282
0.000170564,0.000430569,6.82962e-06,645
0.000315531,-0.000372032,7.57748e-06,287
-0.000136541,-0.000424901,6.34253e-06,543
-0.000414328,0.000198864,6.72559e-06,413
0.000241933,3.49508e-05,1.9027e-06,492
-8.03199e-05,-0.000179928,1.2363e-06,348
-0.000222432,-0.000175616,2.5575e-06,808
-4.68253e-10,0.774716,0.619837,10020
-0.000105868,-0.000359132,4.4638e-06,483
-7.49985e-10,0.774716,0.619837,10020
-0.774716,1.23873e-09,0.619837,10020
0.000214881,0.000117108,1.90699e-06,515
5.12081e-05,-1.5921e-05,9.15709e-08,676
-9.9565e-05,-0.00023389,2.0576e-06,1021
-0.000446015,0.000142154,6.97788e-06,871
-0.774716,-4.27614e-10,0.619837,10020
-0.000420883,0.000275872,8.06404e-06,663
-0.000136984,0.000493935,8.36618e-06,440
0.000368693,-0.000237088,6.1184e-06,658
0.000452508,-5.2717e-05,6.60868e-06,560
2.95165e-06,-6.49478e-05,1.34596e-07,450
-0.000221607,-0.000169368,2.4772e-06,916
-0.774716,9.69588e-10,0.619837,10020
-0.00035367,-0.000159532,4.79335e-06,327
4.61724e-10,0.774716,0.619837,10020
2.05459e-10,-0.774716,0.619837,10020
-9.18494e-10,0.774716,0.619837,10020
0.774716,7.83359e-10,0.619837,10020
-0.000282154,8.72278e-05,2.77728e-06,383
-0.774716,-3.15246e-10,0.619837,10020
-5.54239e-10,-0.774716,0.619837,10020
-0.000162103,0.000310075,3.89829e-06,485
0.000432211,-0.000113827,6.36094e-06,567
0.774716,1.33526e-10,0.619837,10020
0.000209809,-0.000155523,2.17189e-06,572
-0.00018223,-3.03598e-05,1.08677e-06,360
-0.000255401,0.000143472,2.73252e-06,582
0.000179115,-0.000206053,2.37353e-06,872
-0.000177294,0.000473593,8.14288e-06,448
-4.27855e-05,0.000509388,8.32065e-06,523
-1.08112e-09,0.774716,0.619837,10020
-6.43054e-06,0.000263508,2.21234e-06,470
0.000390886,0.00016449,5.72685e-06,595
-2.40965e-05,1.5755e-05,2.6393e-08,944
3.58726e-05,-0.000270009,2.36245e-06,705
-0.000260723,2.39706e-05,2.18284e-06,210
-0.000281809,-0.000100526,2.8506e-06,677
0.000435059,0.000255136,8.09979e-06,823
0.000318659,0.000402733,8.39805e-06,640
-5.30378e-05,0.000101632,4.18474e-07,452
0.774716,1.00244e-09,0.619837,10020
0.000264324,-0.000173202,3.17998e-06,479
5.33175e-10,-0.774716,0.619837,10020
1.32928e-09,-0.774716,0.619837,10020
-0.774716,-0.774716,1.23967,10020
-0.000286143,0.00038358,7.2923e-06,737
-0.774716,4.44093e-10,0.619837,10020
8.29312e-05,-0.000296172,3.01216e-06,500
0.774716,4.93392e-10,0.619837,10020
1.2754e-09,0.774716,0.619837,10020
8.37708e-11,0.774716,0.619837,10020
1.42718e-05,-0.000293685,2.75292e-06,665
-0.000163213,4.18946e-06,8.48798e-07,420
-0.000124544,0.000461696,7.28155e-06,356
-0.000517204,7.49257e-05,8.69661e-06,50
-0.000250511,0.000493072,9.73985e-06,644
-6.31387e-11,-0.774716,0.619837,10020
0.000530896,-3.29604e-05,9.00941e-06,1359
0.000183867,9.62198e-05,1.37131e-06,713
0.000299286,-0.000373545,7.29538e-06,386
-0.000161453,0.000244936,2.74039e-06,319
0.000134417,0.000200668,1.85755e-06,591
0.000354101,0.000406102,9.2441e-06,845
-0.00010112,0.000383258,5.00283e-06,572
0.774716,1.11842e-09,0.619837,10020
0.000517526,-0.000203653,9.84914e-06,1427
0.000254688,0.000374224,6.52483e-06,616
-0.0001459,-0.000484952,8.16649e-06,399
-0.774716,-1.26592e-09,0.619837,10020
0.000195825,0.000490368,8.87795e-06,531
-0.000112578,0.000160682,1.2257e-06,1507
0.000187558,-3.63302e-05,1.16219e-06,672
-0.000179542,-2.20308e-05,1.04191e-06,314
0.000297195,0.000259468,4.95623e-06,708
0.774716,1.2229e-09,0.619837,10020
0.774716,0.774716,1.23967,10020
0.000214676,0.000262727,3.66544e-06,976
0.000424852,0.000260792,7.91322e-06,674
0.000329018,-7.3572e-05,3.6194e-06,583
-0.000268587,-0.000228032,3.95285e-06,549
6.19741e-06,0.000456188,6.62788e-06,443
0.000322061,0.00021055,4.71442e-06,328
0.000490739,-0.000254978,9.73867e-06,326
0.00014931,-4.89221e-05,7.86087e-07,553
0.774716,-1.33322e-09,0.619837,10020
-0.000524473,-3.65489e-05,8.80151e-06,619
