1.59668;2.95723
1.60273;2.95969
1.60805;2.96144
1.61265;2.96249
1.61654;2.96283
1.61975;2.96248
1.62228;2.96145
1.62414;2.95974
1.62537;2.95736
1.62597;2.95432
1.62596;2.95063
1.62536;2.94628
1.62419;2.94129
1.62246;2.93567
1.6202;2.92943
1.61742;2.92257
1.61415;2.91509
1.61039;2.90702
1.60617;2.89836
1.60151;2.88911
1.59643;2.87929
1.59094;2.8689
1.58506;2.85797
1.57881;2.84648
1.57221;2.83446
1.56527;2.82192
1.55802;2.80887
1.55045;2.79532
1.5426;2.78128
1.53448;2.76676
1.5261;2.75178
1.51747;2.73636
1.50861;2.72049
1.49953;2.70421
1.49025;2.68751
1.48077;2.67043
1.47112;2.65297
1.46129;2.63514
1.4513;2.61697
1.44116;2.59848
1.43088;2.57967
1.42047;2.56056
1.40994;2.54118
1.39929;2.52154
1.38854;2.50165
1.37769;2.48154
1.36674;2.46123
1.35572;2.44073
1.34461;2.42006
1.33343;2.39925
1.32218;2.37831
1.31088;2.35725
1.29952;2.33611
1.28811;2.3149
1.27665;2.29363
1.26516;2.27234
1.25363;2.25103
1.24208;2.22973
1.23049;2.20846
1.21889;2.18724
1.20728;2.16608
1.19565;2.145
1.18401;2.12403
1.17238;2.10319
1.16075;2.08248
1.14913;2.06193
1.13752;2.04156
1.12593;2.02139
1.11437;2.00142
1.10283;1.98169
1.09133;1.9622
1.07987;1.94297
1.06845;1.92401
1.05709;1.90535
1.04578;1.88699
1.03453;1.86895
1.02336;1.85124
1.01226;1.83388
1.00125;1.81688
0.990321;1.80025
0.979489;1.784
0.96876;1.76814
0.958141;1.75269
0.947637;1.73765
0.937256;1.72303
0.927005;1.70883
0.916892;1.69508
0.906922;1.68177
0.897104;1.66891
0.887445;1.65651
0.877951;1.64457
0.868629;1.6331
0.859488;1.6221
0.850533;1.61158
0.841771;1.60153
0.83321;1.59197
0.824855;1.58288
0.816714;1.57428
0.808792;1.56617
0.801097;1.55854
0.793633;1.5514
0.786406;1.54474
0.779423;1.53856
0.772688;1.53287
0.766206;1.52765
0.759983;1.52291
0.754022;1.51865
0.748328;1.51485
0.742906;1.51152
0.737757;1.50866
0.732887;1.50625
0.728297;1.50429
0.723991;1.50278
0.71997;1.50172
0.716237;1.50108
0.712793;1.50088
0.709639;1.5011
0.706776;1.50174
0.704206;1.50278
0.701927;1.50423
0.699939;1.50607
0.698243;1.5083
0.696836;1.51091
0.695718;1.51388
0.694888;1.51722
0.694342;1.52092
0.694079;1.52496
0.694096;1.52933
0.69439;1.53404
0.694957;1.53906
0.695795;1.5444
0.696898;1.55003
0.698263;1.55596
0.699886;1.56217
0.701761;1.56866
0.703883;1.57541
0.706248;1.58242
0.708849;1.58967
0.711681;1.59716
0.714738;1.60488
0.718014;1.61281
0.721502;1.62096
0.725196;1.6293
0.72909;1.63784
0.733176;1.64656
0.737449;1.65544
0.7419;1.6645
0.746522;1.6737
0.75131;1.68305
0.756254;1.69253
0.761349;1.70214
0.766586;1.71187
0.771959;1.72171
0.77746;1.73164
0.783081;1.74167
0.788816;1.75177
0.794656;1.76195
0.800595;1.7722
0.806626;1.7825
0.81274;1.79284
0.818932;1.80323
0.825193;1.81364
0.831517;1.82408
0.837897;1.83453
0.844326;1.84499
0.850798;1.85544
0.857305;1.86589
0.863841;1.87631
0.8704;1.88671
0.876976;1.89708
0.883562;1.9074
0.890152;1.91768
0.89674;1.9279
0.903322;1.93805
0.90989;1.94814
0.91644;1.95815
0.922967;1.96807
0.929464;1.9779
0.935928;1.98764
0.942353;1.99727
0.948735;2.00679
0.955068;2.01619
0.961349;2.02547
0.967573;2.03462
0.973737;2.04364
0.979835;2.05251
0.985865;2.06124
0.991822;2.06982
0.997703;2.07824
1.0035;2.0865
1.00922;2.09459
1.01486;2.10251
1.0204;2.11026
1.02585;2.11782
1.03121;2.1252
1.03647;2.13239
1.04163;2.13939
1.04669;2.1462
1.05164;2.1528
1.05649;2.1592
1.06123;2.1654
1.06585;2.17138
1.07037;2.17716
1.07477;2.18272
1.07905;2.18807
1.08322;2.19319
1.08727;2.1981
1.09119;2.20278
1.095;2.20724
1.09868;2.21148
1.10224;2.21549
1.10567;2.21928
1.10898;2.22283
1.11216;2.22616
1.11522;2.22926
1.11814;2.23214
1.12094;2.23478
1.1236;2.2372
1.12614;2.23939
1.12855;2.24135
1.13083;2.24309
1.13297;2.24461
1.13499;2.2459
1.13688;2.24697
1.13863;2.24782
1.14026;2.24845
1.14175;2.24887
1.14312;2.24907
1.14435;2.24906
1.14546;2.24884
1.14644;2.24841
1.14729;2.24779
1.14801;2.24696
1.14861;2.24593
1.14908;2.24471
1.14943;2.2433
1.14965;2.2417
1.14976;2.23992
1.14973;2.23795
1.14959;2.23582
1.14933;2.23351
1.14896;2.23103
1.14846;2.22839
1.14786;2.22559
1.14714;2.22263
1.1463;2.21953
1.14536;2.21628
1.14431;2.21288
1.14316;2.20935
1.1419;2.20569
1.14054;2.20191
1.13908;2.198
1.13752;2.19397
1.13587;2.18983
1.13412;2.18559
1.13229;2.18124
1.13036;2.17679
1.12835;2.17225
1.12626;2.16763
1.12408;2.16292
1.12183;2.15814
1.1195;2.15328
1.1171;2.14836
1.11463;2.14338
1.1121;2.13834
1.10949;2.13324
1.10683;2.12811
1.10411;2.12292
1.10133;2.11771
1.0985;2.11246
1.09562;2.10718
1.0927;2.10188
1.08973;2.09656
1.08672;2.09123
1.08367;2.08589
1.08059;2.08055
1.07747;2.07521
1.07433;2.06987
1.07116;2.06454
1.06797;2.05923
1.06476;2.05393
1.06154;2.04866
1.0583;2.04341
1.05505;2.0382
1.05179;2.03301
1.04853;2.02787
1.04527;2.02277
1.04201;2.01771
1.03875;2.0127
1.0355;2.00775
1.03226;2.00285
1.02903;1.99801
1.02581;1.99323
1.02262;1.98852
1.01944;1.98388
1.01629;1.97931
1.01316;1.97481
1.01006;1.97039
1.00699;1.96605
1.00395;1.96179
1.00095;1.95762
0.997983;1.95353
0.995055;1.94953
0.992168;1.94563
0.989324;1.94181
0.986525;1.9381
0.983773;1.93448
0.981069;1.93095
0.978415;1.92753
0.975813;1.92421
0.973264;1.921
0.97077;1.91789
0.968333;1.91488
0.965953;1.91198
0.963632;1.90919
0.961371;1.90651
0.959171;1.90394
0.957034;1.90148
0.95496;1.89913
0.952951;1.89689
0.951006;1.89477
0.949128;1.89276
0.947316;1.89086
0.945571;1.88907
0.943895;1.88739
0.942286;1.88583
0.940746;1.88438
0.939276;1.88305
0.937875;1.88183
0.936544;1.88071
0.935282;1.87971
0.934091;1.87883
0.932969;1.87805
0.931918;1.87738
0.930936;1.87682
0.930025;1.87637
0.929183;1.87602
0.92841;1.87579
0.927707;1.87565
0.927072;1.87562
0.926506;1.8757
0.926008;1.87587
0.925577;1.87615
0.925213;1.87652
0.924916;1.87699
0.924684;1.87756
0.924517;1.87822
0.924415;1.87897
0.924375;1.87982
0.924399;1.88075
0.924484;1.88177
0.924631;1.88287
0.924837;1.88406
0.925103;1.88533
0.925427;1.88668
0.925808;1.8881
0.926245;1.8896
0.926736;1.89118
0.927282;1.89282
0.927881;1.89453
0.928531;1.89631
0.929231;1.89816
0.929981;1.90006
0.930779;1.90203
0.931623;1.90405
0.932513;1.90613
0.933447;1.90826
0.934424;1.91044
0.935442;1.91266
0.9365;1.91493
0.937598;1.91725
0.938733;1.9196
0.939904;1.922
0.941109;1.92443
0.942348;1.92689
0.943619;1.92938
0.94492;1.9319
0.946251;1.93445
0.947609;1.93702
0.948993;1.93961
0.950402;1.94221
0.951835;1.94484
0.953289;1.94748
0.954764;1.95013
0.956258;1.95279
0.95777;1.95545
0.959297;1.95812
0.96084;1.96079
0.962396;1.96346
0.963963;1.96613
0.965542;1.9688
0.967129;1.97145
0.968724;1.9741
0.970326;1.97674
0.971932;1.97936
0.973542;1.98197
0.975154;1.98456
0.976767;1.98714
0.97838;1.98969
0.979991;1.99222
0.981599;1.99472
0.983203;1.9972
0.984801;1.99965
0.986392;2.00207
0.987976;2.00446
0.98955;2.00681
0.991114;2.00913
0.992666;2.01142
0.994205;2.01366
0.995731;2.01587
0.997242;2.01804
0.998737;2.02016
1.00021;2.02224
1.00167;2.02428
1.00312;2.02627
1.00454;2.02822
1.00594;2.03012
1.00731;2.03197
1.00867;2.03377
1.01;2.03552
1.01131;2.03721
1.01259;2.03886
1.01385;2.04046
1.01508;2.042
1.01628;2.04348
1.01745;2.04492
1.0186;2.04629
1.01971;2.04762
1.0208;2.04888
1.02186;2.05009
1.02288;2.05125
1.02387;2.05234
1.02483;2.05338
1.02576;2.05437
1.02666;2.05529
1.02752;2.05616
1.02835;2.05697
1.02915;2.05772
1.02991;2.05842
1.03064;2.05906
1.03133;2.05964
1.03199;2.06017
1.03262;2.06064
1.03321;2.06105
1.03376;2.06141
1.03428;2.06171
1.03477;2.06196
1.03522;2.06216
1.03563;2.0623
1.03601;2.06238
1.03636;2.06242
1.03667;2.0624
1.03695;2.06233
1.03719;2.06221
1.0374;2.06204
1.03757;2.06182
1.03771;2.06156
1.03782;2.06124
1.0379;2.06088
1.03794;2.06047
1.03795;2.06002
1.03793;2.05952
1.03788;2.05898
1.0378;2.0584
1.03769;2.05778
1.03754;2.05712
1.03737;2.05642
1.03717;2.05568
1.03694;2.0549
1.03668;2.05409
1.0364;2.05324
1.03609;2.05236
1.03575;2.05145
1.03538;2.0505
1.035;2.04953
1.03458;2.04853
1.03415;2.0475
1.03369;2.04644
1.03321;2.04536
1.03271;2.04425
1.03218;2.04312
1.03164;2.04197
1.03107;2.0408
1.03049;2.03961
1.02989;2.0384
1.02927;2.03717
1.02864;2.03593
1.02799;2.03468
1.02733;2.03341
1.02665;2.03213
1.02595;2.03083
1.02525;2.02953
1.02453;2.02822
1.0238;2.02691
1.02306;2.02558
1.02231;2.02425
1.02155;2.02292
1.02078;2.02159
1.02001;2.02025
1.01923;2.01892
1.01844;2.01758
1.01765;2.01625
1.01685;2.01492
1.01604;2.01359
1.01524;2.01227
1.01443;2.01095
1.01362;2.00965
1.01281;2.00835
1.012;2.00705
1.01119;2.00577
1.01037;2.0045
1.00956;2.00325
1.00876;2.002
1.00795;2.00077
1.00715;1.99955
1.00635;1.99835
1.00556;1.99716
1.00477;1.99599
1.00399;1.99484
1.00322;1.99371
1.00245;1.9926
1.00169;1.9915
1.00094;1.99043
1.00019;1.98938
0.999457;1.98835
0.998731;1.98734
0.998016;1.98635
0.99731;1.98539
0.996616;1.98445
0.995933;1.98354
0.995262;1.98265
0.994603;1.98178
0.993957;1.98095
0.993323;1.98013
0.992703;1.97935
0.992096;1.97859
0.991504;1.97786
0.990926;1.97715
0.990362;1.97648
0.989813;1.97583
0.98928;1.97521
0.988761;1.97461
0.988259;1.97405
0.987772;1.97351
0.987302;1.97301
0.986847;1.97253
0.986409;1.97208
0.985988;1.97166
0.985584;1.97126
0.985196;1.9709
0.984825;1.97056
0.984471;1.97026
0.984135;1.96998
0.983816;1.96973
0.983514;1.9695
0.983229;1.96931
0.982962;1.96914
0.982712;1.969
0.982479;1.96889
0.982264;1.96881
0.982066;1.96875
0.981885;1.96872
0.981722;1.96871
0.981575;1.96874
0.981446;1.96878
0.981333;1.96885
0.981237;1.96895
0.981158;1.96907
0.981096;1.96922
0.98105;1.96939
0.98102;1.96958
0.981006;1.9698
0.981008;1.97003
0.981026;1.97029
0.981059;1.97057
0.981108;1.97088
0.981171;1.9712
0.98125;1.97154
0.981343;1.9719
0.98145;1.97228
0.981571;1.97268
0.981706;1.9731
0.981855;1.97353
0.982016;1.97398
0.982191;1.97445
0.982378;1.97493
0.982578;1.97543
0.982789;1.97594
0.983012;1.97646
0.983247;1.977
0.983492;1.97755
0.983748;1.97811
0.984014;1.97868
0.984291;1.97926
0.984577;1.97986
0.984872;1.98046
0.985176;1.98107
0.985489;1.98169
0.98581;1.98232
0.986138;1.98295
0.986474;1.98359
0.986818;1.98424
0.987167;1.98489
0.987524;1.98554
0.987886;1.9862
0.988254;1.98686
0.988627;1.98753
0.989004;1.98819
0.989387;1.98886
0.989773;1.98953
0.990163;1.9902
0.990556;1.99087
0.990953;1.99154
0.991352;1.99221
0.991753;1.99288
0.992156;1.99354
0.992561;1.9942
0.992966;1.99486
0.993373;1.99551
0.99378;1.99616
0.994187;1.99681
0.994595;1.99745
0.995001;1.99808
0.995407;1.99871
0.995811;1.99933
0.996214;1.99994
0.996615;2.00055
0.997014;2.00115
0.997411;2.00174
0.997804;2.00232
0.998195;2.00289
0.998582;2.00345
0.998966;2.004
0.999346;2.00455
0.999722;2.00508
1.00009;2.0056
1.00046;2.00611
1.00082;2.00661
1.00118;2.0071
1.00153;2.00757
1.00188;2.00804
1.00221;2.00849
1.00255;2.00893
1.00288;2.00935
1.0032;2.00976
1.00351;2.01016
1.00382;2.01055
1.00412;2.01092
1.00441;2.01128
1.0047;2.01163
1.00498;2.01196
1.00525;2.01228
1.00551;2.01258
1.00577;2.01287
1.00602;2.01315
1.00626;2.01341
1.00649;2.01365
1.00671;2.01389
1.00693;2.0141
1.00714;2.01431
1.00733;2.0145
1.00752;2.01467
1.00771;2.01483
1.00788;2.01498
1.00804;2.01511
1.0082;2.01523
1.00834;2.01533
1.00848;2.01542
1.00861;2.0155
1.00873;2.01556
1.00884;2.01561
1.00895;2.01565
1.00904;2.01567
1.00913;2.01568
1.0092;2.01567
1.00927;2.01565
1.00933;2.01562
1.00938;2.01558
1.00943;2.01553
1.00946;2.01546
1.00949;2.01538
1.00951;2.01529
1.00952;2.01519
1.00952;2.01507
1.00951;2.01495
1.0095;2.01481
1.00948;2.01467
1.00945;2.01451
1.00942;2.01434
1.00937;2.01417
1.00932;2.01398
1.00926;2.01379
1.0092;2.01358
1.00913;2.01337
1.00905;2.01315
1.00897;2.01292
1.00887;2.01268
1.00878;2.01244
1.00867;2.01218
1.00857;2.01192
1.00845;2.01166
1.00833;2.01139
1.0082;2.01111
1.00807;2.01082
1.00794;2.01053
1.0078;2.01024
1.00765;2.00994
1.0075;2.00964
1.00734;2.00933
1.00719;2.00902
1.00702;2.0087
1.00686;2.00838
1.00669;2.00806
1.00651;2.00773
1.00634;2.00741
1.00616;2.00708
1.00597;2.00674
1.00579;2.00641
1.0056;2.00608
1.00541;2.00574
1.00522;2.00541
1.00502;2.00507
1.00483;2.00474
1.00463;2.0044
1.00443;2.00407
1.00423;2.00373
1.00403;2.0034
1.00382;2.00307
1.00362;2.00274
1.00342;2.00241
1.00321;2.00208
1.00301;2.00176
1.00281;2.00143
1.0026;2.00111
1.0024;2.0008
1.0022;2.00049
1.00199;2.00018
1.00179;1.99987
1.00159;1.99957
1.00139;1.99927
1.0012;1.99898
1.001;1.99869
1.0008;1.99841
1.00061;1.99813
1.00042;1.99785
1.00023;1.99758
1.00004;1.99732
0.999859;1.99706
0.999676;1.99681
0.999496;1.99656
0.999319;1.99632
0.999145;1.99608
0.998973;1.99585
0.998804;1.99563
0.998638;1.99541
0.998476;1.9952
0.998317;1.995
0.998161;1.9948
0.998008;1.99461
0.997859;1.99443
0.997714;1.99425
0.997572;1.99408
0.997435;1.99392
0.9973;1.99377
0.99717;1.99362
0.997044;1.99348
0.996922;1.99334
0.996804;1.99322
0.99669;1.9931
0.99658;1.99298
0.996474;1.99288
0.996372;1.99278
0.996275;1.99269
0.996182;1.9926
0.996093;1.99253
0.996009;1.99246
0.995929;1.99239
0.995853;1.99234
0.995782;1.99229
0.995715;1.99225
0.995653;1.99222
0.995594;1.99219
0.99554;1.99217
0.995491;1.99215
0.995446;1.99214
0.995405;1.99214
0.995369;1.99215
0.995336;1.99216
0.995308;1.99218
0.995285;1.9922
0.995265;1.99224
0.99525;1.99227
0.995238;1.99231
0.995231;1.99236
0.995228;1.99242
0.995229;1.99248
0.995234;1.99254
0.995242;1.99261
0.995255;1.99269
0.995271;1.99277
0.995291;1.99286
0.995315;1.99295
0.995342;1.99304
0.995373;1.99314
0.995407;1.99325
0.995444;1.99336
0.995485;1.99347
0.995529;1.99359
0.995577;1.99371
0.995627;1.99383
0.99568;1.99396
0.995737;1.99409
0.995796;1.99423
0.995858;1.99437
0.995922;1.99451
0.995989;1.99465
0.996059;1.9948
0.996131;1.99495
0.996205;1.9951
0.996281;1.99525
0.99636;1.99541
0.996441;1.99556
0.996523;1.99572
0.996608;1.99588
0.996694;1.99605
0.996782;1.99621
0.996872;1.99637
0.996963;1.99654
0.997055;1.99671
0.997149;1.99687
0.997244;1.99704
0.99734;1.99721
0.997437;1.99738
0.997535;1.99755
0.997633;1.99771
0.997733;1.99788
0.997833;1.99805
0.997934;1.99822
0.998035;1.99838
0.998137;1.99855
0.998238;1.99871
0.998341;1.99888
0.998443;1.99904
0.998545;1.9992
0.998647;1.99936
0.998749;1.99952
0.998851;1.99968
0.998952;1.99984
0.999053;1.99999
0.999154;2.00014
0.999254;2.00029
0.999354;2.00044
0.999453;2.00059
0.999551;2.00073
0.999648;2.00087
0.999744;2.00101
0.999839;2.00115
0.999934;2.00128
1.00003;2.00141
1.00012;2.00154
1.00021;2.00167
1.0003;2.00179
1.00039;2.00191
1.00047;2.00202
1.00056;2.00214
1.00064;2.00225
1.00073;2.00235
1.00081;2.00246
1.00088;2.00256
1.00096;2.00265
1.00104;2.00275
1.00111;2.00284
1.00118;2.00292
1.00125;2.00301
1.00132;2.00309
1.00139;2.00316
1.00145;2.00324
1.00151;2.0033
1.00157;2.00337
1.00163;2.00343
1.00169;2.00349
1.00174;2.00354
1.00179;2.0036
1.00184;2.00364
1.00189;2.00369
1.00194;2.00373
1.00198;2.00376
1.00202;2.0038
1.00206;2.00383
1.0021;2.00385
1.00213;2.00387
1.00216;2.00389
1.00219;2.00391
1.00222;2.00392
1.00225;2.00393
1.00227;2.00394
1.00229;2.00394
1.00231;2.00394
1.00233;2.00393
