0.000310711,-0.000334075,6.62793e-06,1245
3.85653e-05,0.000133693,6.16504e-07,1583
-0.000127677,-7.99507e-05,7.22617e-07,2384
0.000338086,0.00026244,5.8328e-06,1297
-7.91244e-05,0.000388459,5.00441e-06,1361
0.000276142,-0.000206797,3.78988e-06,1556
0.000331937,0.000441506,9.71543e-06,1823
0.000281874,-0.00041235,7.94423e-06,2489
-0.00016061,-0.000179647,1.84905e-06,3102
-6.13916e-06,-0.000192299,1.1787e-06,2428
-0.000359816,0.000323786,7.46085e-06,2603
0.000441166,-0.000194788,7.40559e-06,7210
-4.576e-05,-0.000304478,3.0187e-06,2240
0.000172056,0.000393064,5.86229e-06,1909
0.000163307,-0.00012826,1.37304e-06,2081
-6.84132e-05,-0.000438464,6.27077e-06,1634
-0.000121897,-0.000205138,1.81313e-06,1506
1.49579e-05,-0.000303069,2.93188e-06,3429
-0.000264275,0.000135445,2.80809e-06,1121
-2.6405e-05,-0.000114212,4.37566e-07,3236
0.00435496,-0.00299605,0.000889673,10020
-0.000513407,0.000189376,9.53523e-06,1628
-6.07697e-06,0.000350777,3.91921e-06,1972
-0.000241699,-0.000424672,7.60287e-06,2194
-0.000228009,0.000338978,5.31433e-06,3121
0.000371777,-0.000251586,6.41669e-06,1197
0.000349985,4.94397e-05,3.97819e-06,2071
0.00025974,-0.000490627,9.81319e-06,2412
0.000218923,0.000152629,2.26791e-06,1051
-0.000547732,-8.7586e-05,9.79733e-06,1317
0.000397817,0.000258444,7.16622e-06,1497
-0.000308287,0.000179268,4.04967e-06,1639
0.00051204,8.16527e-05,8.56092e-06,1852
0.000342268,0.000348614,7.60014e-06,995
-4.76683e-05,-9.56201e-05,3.63497e-07,1093
-5.4473e-05,0.000412707,5.51812e-06,2331
-0.000185922,-0.000237375,2.89492e-06,1312
-0.000359516,0.000264755,6.34772e-06,1826
0.000559425,-2.55311e-05,9.98605e-06,2350
-0.00020907,0.000281053,3.90712e-06,1027
0.000394878,-0.000394221,9.91381e-06,2095
0.000264602,-0.000387315,7.00622e-06,1398
7.16057e-05,0.000306175,3.14828e-06,2236
-0.000172397,0.000186525,2.05423e-06,1633
0.000313648,0.000198769,4.39059e-06,7959
0.000377355,-9.96876e-05,4.85071e-06,1888
0.000438689,-7.1066e-05,6.28884e-06,2208
-0.000147876,0.000284612,3.27567e-06,1491
9.57304e-05,0.000551418,9.97388e-06,1468
-0.000430482,0.000275753,8.32218e-06,1385
-0.00026632,-0.000482621,9.67531e-06,3303
0.000180632,-0.00047057,8.09002e-06,945
0.000374954,0.000310131,7.5394e-06,1368
9.72229e-05,0.000466555,7.23225e-06,2046
-9.02447e-05,0.000305569,3.23254e-06,5558
-0.000232197,0.000382289,6.37042e-06,1381
-6.89135e-05,0.000166644,1.0355e-06,1489
-3.66611e-05,-0.000382844,4.70993e-06,2511
-0.000197454,0.00037871,5.80837e-06,3007
0.000173669,-0.000218855,2.48557e-06,1149
0.000131054,-0.000246354,2.47943e-06,1823
-0.000171843,0.000153522,1.69081e-06,1231
-0.000385637,0.000183197,5.80415e-06,2084
-0.000420054,0.000149534,6.33048e-06,1869
2.91108e-05,0.00014194,6.68511e-07,2365
0.000396752,-0.000112991,5.41892e-06,1133
0.0100119,0.000443328,0.00319647,10020
-0.000371092,0.000245058,6.29725e-06,2080
-0.000545168,2.64009e-05,9.48605e-06,1585
3.65968e-05,0.000284285,2.61609e-06,1301
-8.52222e-05,0.00022038,1.77778e-06,1445
-2.38599e-05,0.000155346,7.8656e-07,1754
4.90296e-05,0.000411343,5.4644e-06,2011
0.000174012,0.000481593,8.34947e-06,1344
0.000469319,3.66867e-06,7.01405e-06,1081
-3.2438e-06,-0.000424122,5.72815e-06,1807
0.000303387,-0.000334982,6.50405e-06,1518
-0.000141927,-0.000149573,1.35379e-06,2953
0.000118397,0.000309754,3.50158e-06,1694
0.000131119,0.000118549,9.94958e-07,3222
0.000382535,-0.000198721,5.91708e-06,1946
-0.000378157,0.00033402,8.1062e-06,2312
0.000152664,-5.79559e-05,8.49086e-07,2471
0.000342167,0.00013222,4.28474e-06,2211
4.63396e-05,-0.000259982,2.22064e-06,1398
0.000272892,0.000252134,4.39558e-06,1239
0.000239084,-0.000224753,3.42864e-06,1529
0.000273996,-4.35164e-05,2.45084e-06,5446
-1.9441e-05,0.000504062,8.10251e-06,2476
0.00016104,0.000514584,9.25757e-06,1629
0.000344947,6.3059e-05,3.9155e-06,2495
0.000365015,0.000381061,8.86634e-06,3034
1.79338e-06,-8.8192e-06,2.57907e-09,1104
-0.000256121,-0.000424417,7.82458e-06,2098
2.24403e-06,0.0001759,9.85398e-07,6134
-0.000219908,1.1304e-05,1.54396e-06,1418
-0.000296108,-0.000125862,3.29636e-06,1231
0.000406242,0.000295446,8.03454e-06,1684
-0.000340278,-0.000102665,4.02264e-06,2139
-0.000110163,0.000253234,2.42842e-06,1629
