-8.99717,-0.287484,0.999994,3.00001,6.6296e-11, 1,126,0.999999,3,2.6429e-12, 1,42,0.999982,2.99999,2.61476e-09, 1,258,258,
-4.40404,9.88249,0.999994,3.00001,7.75115e-11, 1,131,0.999999,3,4.27799e-12, 1,42,0.999989,3.00001,3.71593e-10, 1,255,255,
-1.37384,6.16351,0.999994,3.00001,6.88203e-11, 1,124,0.999999,3,4.21425e-12, 1,40,0.999989,3.00002,4.07807e-10, 1,239,239,
9.07964,-3.16373,1.00001,2.99999,6.83445e-11, 1,133,1,3,2.78127e-12, 1,43,1.00001,2.99999,3.77656e-10, 1,258,258,
-7.28837,-3.84517,0.999994,3.00001,7.2354e-11, 1,111,0.999999,3,2.88214e-12, 1,38,0.999986,2.99999,2.98098e-09, 1,259,259,
6.91294,-4.79471,1.00001,2.99999,7.8148e-11, 1,132,1,3,2.5932e-12, 1,43,1.00001,2.99999,3.89825e-10, 1,257,257,
-5.56907,4.06347,0.999994,3.00001,6.94873e-11, 1,127,0.999999,3,2.55347e-12, 1,42,0.999981,3,1.33424e-09, 1,249,249,
-8.06421,4.35809,0.999994,3.00001,6.88572e-11, 1,130,0.999999,3,2.28243e-12, 1,43,0.999982,3,1.26393e-09, 1,256,256,
-0.906473,5.4793,0.999994,3.00001,6.58014e-11, 1,122,0.999999,3,2.56942e-12, 1,40,0.999989,3.00001,3.76e-10, 1,235,235,
-5.42869,8.56749,0.999994,3.00001,7.38913e-11, 1,131,0.999999,3,3.6321e-12, 1,42,0.999986,3.00001,3.63361e-10, 1,254,254,
-5.69491,8.52966,0.999994,3.00001,7.67317e-11, 1,131,0.999999,3,3.98671e-12, 1,42,0.999986,3.00001,3.52057e-10, 1,255,255,
-1.76898,-4.218,1.00001,2.99999,6.77128e-11, 1,122,1,3,2.52935e-12, 1,41,0.999993,2.99998,2.71801e-09, 1,252,252,
-7.60245,9.71522,0.999994,3.00001,7.9043e-11, 1,133,0.999999,3,3.1264e-12, 1,43,0.999985,3.00001,3.85299e-10, 1,259,259,
4.12981,6.33997,0.999994,3.00001,6.81013e-11, 1,93,0.999999,3,2.85243e-12, 1,33,1.00001,3.00001,3.11363e-09, 1,242,242,
-6.3049,7.58058,0.999994,3.00001,7.25338e-11, 1,131,0.999998,3,4.84035e-12, 1,42,0.999984,3.00001,5.02058e-10, 1,254,254,
-9.97795,7.68463,0.999994,3.00001,6.69406e-11, 1,134,0.999999,3,4.47713e-12, 1,43,0.999983,3.00001,7.08145e-10, 1,261,261,
3.05153,3.42182,1.00001,2.99999,7.47331e-11, 1,112,1,3,3.07611e-12, 1,38,1.00002,3,2.22207e-09, 1,227,227,
9.89132,9.44177,1.00001,2.99999,7.26786e-11, 1,116,1,3,3.83287e-12, 1,39,1.00002,3.00001,3.0657e-09, 1,259,259,
8.13553,-1.3663,1.00001,2.99999,6.79268e-11, 1,131,1,3,4.58839e-12, 1,42,1.00002,2.99999,4.85765e-10, 1,254,254,
6.52219,9.81965,0.999994,3.00001,7.21962e-11, 1,110,0.999999,3,2.32272e-12, 1,38,1.00001,3.00001,2.98912e-09, 1,255,255,
-9.02362,-2.70885,0.999994,3.00001,7.86272e-11, 1,121,0.999999,3,2.50883e-12, 1,41,0.999984,2.99999,2.92884e-09, 1,260,260,
-8.87265,9.83036,0.999994,3.00001,7.61293e-11, 1,134,0.999999,3,4.2136e-12, 1,43,0.999985,3.00001,4.26332e-10, 1,261,261,
-6.70026,2.1483,0.999994,3.00001,6.90686e-11, 1,126,0.999999,3,2.42723e-12, 1,42,0.999981,3,2.08898e-09, 1,252,252,
6.45118,-2.76756,1.00001,2.99999,7.97831e-11, 1,130,1,3,2.85671e-12, 1,42,1.00001,2.99999,3.38922e-10, 1,253,253,
-8.59504,-5.16325,0.999994,3.00001,7.12134e-11, 1,111,0.999999,3,2.85138e-12, 1,38,0.999986,2.99999,3.01646e-09, 1,262,262,
4.99355,2.60249,1.00001,2.99999,6.59601e-11, 1,122,1,3,4.08213e-12, 1,40,1.00002,3,1.37647e-09, 1,240,240,
6.55175,4.18898,1.00001,2.99999,8.03862e-11, 1,121,1,3,4.91015e-12, 1,40,1.00002,3,2.34638e-09, 1,246,246,
-1.50884,-1.93969,1.00001,2.99999,7.15725e-11, 1,116,1,3,3.6068e-12, 1,39,0.999992,2.99998,2.76998e-09, 1,246,246,
0.745371,-3.15703,1.00001,2.99999,7.81933e-11, 1,124,1,3,3.6928e-12, 1,41,0.999999,2.99998,1.80777e-09, 1,248,248,
-8.44709,1.3108,0.999994,3.00001,7.17885e-11, 1,127,0.999999,3,3.25302e-12, 1,42,0.999982,3,2.08658e-09, 1,257,257,
-1.27809,-2.00218,1.00001,2.99999,7.28046e-11, 1,117,1,3,4.45266e-12, 1,39,0.999992,2.99998,2.65598e-09, 1,246,246,
-4.17637,8.23615,0.999994,3.00001,6.8728e-11, 1,130,0.999999,3,2.41332e-12, 1,42,0.999987,3.00001,3.56008e-10, 1,251,251,
-4.50196,3.66103,0.999994,3.00001,6.90528e-11, 1,125,0.999999,3,3.63e-12, 1,41,0.999982,3,1.36458e-09, 1,246,246,
0.043953,-3.47749,1.00001,2.99999,6.84254e-11, 1,124,1,3,3.4628e-12, 1,41,0.999997,2.99998,2.12715e-09, 1,249,249,
-3.1305,7.65567,0.999994,3.00001,7.4585e-11, 1,128,0.999999,3,3.95782e-12, 1,41,0.999988,3.00001,3.55813e-10, 1,248,248,
-3.4521,2.06782,0.999994,3.00001,7.97542e-11, 1,119,0.999999,3,3.18738e-12, 1,40,0.999982,3,2.25861e-09, 1,242,242,
-3.72463,8.91995,0.999994,3.00001,7.18256e-11, 1,130,0.999999,3,3.14918e-12, 1,42,0.999988,3.00001,3.73775e-10, 1,252,252,
-4.72834,-2.614,0.999994,3.00001,7.13824e-11, 1,87,0.999999,3,2.16033e-12, 1,32,0.999987,2.99999,3.09576e-09, 1,253,253,
-3.28098,-9.40368,1.00001,2.99999,7.86988e-11, 1,127,1,3,3.90272e-12, 1,42,0.999994,2.99998,2.46464e-09, 1,263,263,
8.25108,7.61513,1.00001,2.99999,6.81693e-11, 1,117,1,3,4.37827e-12, 1,39,1.00002,3.00001,3.0747e-09, 1,254,254,
4.25999,-4.97162,1.00001,2.99999,7.99662e-11, 1,130,1,3,2.32301e-12, 1,43,1.00001,2.99998,7.86509e-10, 1,254,254,
6.25068,-2.34661,1.00001,2.99999,7.11889e-11, 1,130,1,3,2.4983e-12, 1,42,1.00001,2.99999,3.32948e-10, 1,252,252,
4.06615,-5.22674,1.00001,2.99999,8.08412e-11, 1,130,1,3,2.39104e-12, 1,43,1.00001,2.99998,7.99704e-10, 1,255,255,
-6.56752,3.73281,0.999994,3.00001,6.65646e-11, 1,128,0.999999,3,3.12886e-12, 1,42,0.999982,3,1.44962e-09, 1,252,252,
-4.77546,-0.941959,0.999994,3.00001,7.66193e-11, 1,113,0.999999,3,2.13523e-12, 1,39,0.999984,2.99999,3.10335e-09, 1,250,250,
-7.93957,-7.56825,1.00001,2.99999,7.46386e-11, 1,112,1,3,3.68546e-12, 1,38,0.999988,2.99999,2.96504e-09, 1,264,264,
3.82552,2.69615,1.00001,2.99999,7.78241e-11, 1,118,1,3,4.28887e-12, 1,39,1.00002,3,1.39441e-09, 1,233,233,
6.02513,-5.36365,1.00001,2.99999,7.45546e-11, 1,132,1,3,2.94822e-12, 1,43,1.00001,2.99998,4.959e-10, 1,257,257,
0.482379,-9.68558,1.00001,2.99999,7.60226e-11, 1,131,1,3,3.50042e-12, 1,43,0.999999,2.99998,1.82349e-09, 1,262,262,
3.10415,1.3425,1.00001,2.99999,7.37784e-11, 1,120,1,3,3.87713e-12, 1,39,1.00001,2.99999,3.67587e-10, 1,232,232,
2.88137,-5.01089,1.00001,2.99999,7.65823e-11, 1,129,1,3,4.13556e-12, 1,42,1,2.99998,1.05207e-09, 1,254,254,
6.34753,-3.26483,1.00001,2.99999,6.92387e-11, 1,131,1,3,3.46167e-12, 1,42,1.00001,2.99999,3.43662e-10, 1,254,254,
5.0279,7.21219,0.999994,3.00001,7.98183e-11, 1,91,0.999998,3,4.84465e-12, 1,32,1.00001,3.00001,3.02386e-09, 1,247,247,
0.456606,8.17144,0.999994,3.00001,7.33027e-11, 1,124,0.999999,3,3.14971e-12, 1,41,0.999998,3.00002,1.36945e-09, 1,245,245,
7.80849,-8.37719,1.00001,2.99999,7.30982e-11, 1,135,1,3,2.48444e-12, 1,44,1.00001,2.99998,4.97049e-10, 1,263,263,
1.39932,-6.57485,1.00001,2.99999,7.78559e-11, 1,129,1,3,4.66756e-12, 1,42,1,2.99998,1.68476e-09, 1,256,256,
2.98402,-4.71355,1.00001,2.99999,7.35976e-11, 1,129,1,3,3.93217e-12, 1,42,1,2.99998,1.04139e-09, 1,253,253,
2.1105,4.88391,0.999994,3.00001,7.35713e-11, 1,105,0.999999,3,3.62668e-12, 1,36,1.00001,3.00002,2.82492e-09, 1,228,228,
-5.73968,7.2871,0.999994,3.00001,7.70761e-11, 1,130,0.999999,3,4.13436e-12, 1,42,0.999984,3.00001,4.6984e-10, 1,253,253,
-0.932334,9.56739,0.999994,3.00001,6.98011e-11, 1,128,0.999999,3,2.96881e-12, 1,42,0.999995,3.00002,9.66049e-10, 1,250,250,
-4.58617,-2.45155,0.999994,3.00001,8.01431e-11, 1,88,0.999999,3,2.84529e-12, 1,32,0.999986,2.99999,3.24844e-09, 1,252,252,
0.309762,-5.56418,1.00001,2.99999,7.39524e-11, 1,127,1,3,3.14604e-12, 1,42,0.999998,2.99998,2.00956e-09, 1,254,254,
1.64553,-4.82744,1.00001,2.99999,6.93623e-11, 1,128,1,3,3.28742e-12, 1,42,1,2.99998,1.43313e-09, 1,253,253,
-0.906348,-7.02323,1.00001,2.99999,7.85861e-11, 1,127,1,3,3.58604e-12, 1,42,0.999997,2.99998,2.15589e-09, 1,258,258,
3.91967,-9.0597,1.00001,2.99999,7.55901e-11, 1,133,1,3,4.48821e-12, 1,43,1,2.99998,1.0368e-09, 1,262,262,
-2.91766,9.11195,0.999994,3.00001,7.87237e-11, 1,129,0.999999,3,3.40579e-12, 1,42,0.99999,3.00002,4.72457e-10, 1,251,251,
7.37591,-6.13091,1.00001,2.99999,6.56157e-11, 1,134,1,3,3.60441e-12, 1,43,1.00001,2.99998,4.46103e-10, 1,259,259,
6.74841,-3.38874,1.00001,2.99999,7.56382e-11, 1,131,1,3,3.54842e-12, 1,42,1.00001,2.99999,3.64368e-10, 1,254,254,
5.36815,-2.22094,1.00001,2.99999,7.19601e-11, 1,129,1,3,2.41618e-12, 1,42,1.00001,2.99999,3.58254e-10, 1,250,250,
-6.41866,8.40667,0.999994,3.00001,6.84116e-11, 1,132,0.999999,3,2.37105e-12, 1,43,0.999985,3.00001,3.94897e-10, 1,256,256,
-3.86593,-9.6311,1.00001,2.99999,7.19233e-11, 1,127,1,3,3.62948e-12, 1,42,0.999993,2.99998,2.69873e-09, 1,263,263,
5.9082,3.46818,1.00001,2.99999,6.74391e-11, 1,122,1,3,4.7231e-12, 1,40,1.00002,3,1.88379e-09, 1,244,244,
8.37857,-1.9245,1.00001,2.99999,7.77203e-11, 1,131,1,3,2.34767e-12, 1,43,1.00002,2.99999,4.47675e-10, 1,255,255,
2.70267,9.53716,0.999994,3.00001,7.99546e-11, 1,122,0.999999,3,2.83079e-12, 1,41,1,3.00002,2.30756e-09, 1,250,250,
-1.2667,-7.69707,1.00001,2.99999,6.86666e-11, 1,128,1,3,3.9192e-12, 1,42,0.999996,2.99998,2.28794e-09, 1,259,259,
-8.14456,5.83282,0.999994,3.00001,7.366e-11, 1,131,0.999999,3,2.77405e-12, 1,43,0.999982,3.00001,9.86643e-10, 1,256,256,
-4.73991,-3.91545,1.00001,2.99999,7.31668e-11, 1,109,1,3,4.12443e-12, 1,37,0.999988,2.99999,3.14208e-09, 1,255,255,
-2.39312,2.83189,0.999994,3.00001,6.69499e-11, 1,119,0.999999,3,2.418e-12, 1,40,0.999981,3,1.90471e-09, 1,236,236,
-6.1219,8.30706,0.999994,3.00001,7.93189e-11, 1,131,0.999999,3,4.64316e-12, 1,42,0.999985,3.00001,4.00972e-10, 1,255,255,
0.0738442,-2.51806,1.00001,2.99999,7.21321e-11, 1,122,1,3,2.42499e-12, 1,41,0.999997,2.99998,2.16472e-09, 1,246,246,
8.36437,5.18159,1.00001,2.99999,7.44308e-11, 1,123,1,3,3.31046e-12, 1,41,1.00002,3.00001,2.50926e-09, 1,252,252,
9.6202,6.40053,1.00001,2.99999,7.5494e-11, 1,123,1,3,3.49513e-12, 1,41,1.00002,3.00001,2.60954e-09, 1,256,256,
-0.998975,-6.92986,1.00001,2.99999,7.50258e-11, 1,127,1,3,3.4467e-12, 1,42,0.999996,2.99998,2.15086e-09, 1,258,258,
-9.68104,8.17893,0.999994,3.00001,6.86384e-11, 1,134,0.999999,3,4.45254e-12, 1,43,0.999984,3.00001,6.16625e-10, 1,261,261,
5.19161,2.44789,1.00001,2.99999,7.69805e-11, 1,122,1,3,4.67714e-12, 1,40,1.00002,3,1.29768e-09, 1,241,241,
7.66691,-3.81756,1.00001,2.99999,7.56241e-11, 1,132,1,3,4.04504e-12, 1,42,1.00001,2.99999,3.57776e-10, 1,256,256,
-2.45877,-4.60428,1.00001,2.99999,7.25794e-11, 1,121,1,3,4.92612e-12, 1,40,0.999992,2.99998,2.69947e-09, 1,254,254,
7.25426,8.75835,1.00001,2.99999,7.02704e-11, 1,101,1,3,3.44951e-12, 1,35,1.00001,3.00001,3.13445e-09, 1,254,254,
-3.57141,-1.21559,0.999994,3.00001,6.8074e-11, 1,98,0.999999,3,3.70651e-12, 1,34,0.999986,2.99999,3.10371e-09, 1,248,248,
3.99102,-7.1555,1.00001,2.99999,7.1881e-11, 1,132,1,3,3.3673e-12, 1,43,1.00001,2.99998,1.01622e-09, 1,258,258,
-7.01302,-0.536825,0.999994,3.00001,6.85425e-11, 1,122,0.999999,3,2.61064e-12, 1,41,0.999983,2.99999,2.65822e-09, 1,255,255,
-1.65529,-4.44004,1.00001,2.99999,7.8318e-11, 1,122,1,3,2.89595e-12, 1,41,0.999994,2.99998,2.51365e-09, 1,253,253,
2.39773,-0.936159,1.00001,2.99999,7.88342e-11, 1,123,1,3,2.39972e-12, 1,41,1.00001,2.99998,8.77063e-10, 1,240,240,
-4.41641,-1.47721,0.999994,3.00001,7.11848e-11, 1,107,0.999999,3,2.63204e-12, 1,37,0.999985,2.99999,3.20745e-09, 1,250,250,
3.13954,-9.21864,1.00001,2.99999,6.94506e-11, 1,133,1,3,4.27173e-12, 1,43,1,2.99998,1.18996e-09, 1,262,262,
8.00269,-6.48557,1.00001,2.99999,7.41843e-11, 1,134,1,3,3.86722e-12, 1,43,1.00001,2.99999,3.8521e-10, 1,261,261,
-5.04085,-0.361593,0.999994,3.00001,7.04279e-11, 1,117,0.999998,3,4.44206e-12, 1,39,0.999984,2.99999,2.92009e-09, 1,250,250,
-4.5511,9.75221,0.999994,3.00001,7.77233e-11, 1,131,0.999999,3,4.06054e-12, 1,42,0.999988,3.00001,3.57926e-10, 1,255,255,
3.54785,-4.71055,1.00001,2.99999,6.67086e-11, 1,130,1,3,4.25271e-12, 1,42,1.00001,2.99998,9.22742e-10, 1,253,253,
2.52393,-1.32039,1.00001,2.99999,7.66618e-11, 1,124,1,3,2.88436e-12, 1,41,1.00001,2.99998,8.63909e-10, 1,242,242,
