-7.68273,-6.03978,1,3,2.68457e-19, 186,5,1,3,3.04134e-18, 149,4,1,3,0, 103,3,3,
3.33165,8.01326,1,3,9.08682e-16, 334,9,1,3,7.82281e-24, 186,5,1,3,3.9443e-30, 103,3,3,
8.48874,-7.31262,1,3,6.38893e-12, 2332,63,1,3,2.22018e-22, 186,5,1,3,0, 103,3,3,
4.91668,-3.43515,1,3,3.28693e-12, 1666,45,1,3,1.12028e-21, 186,5,1,3,0, 103,3,3,
9.47457,-2.29722,1,3,6.7595e-12, 1740,47,1,3,1.57369e-21, 186,5,1,3,7.88861e-31, 103,3,3,
8.69819,2.4729,1,3,2.89336e-13, 556,15,1,3,5.13798e-22, 186,5,1,3,6.31089e-30, 103,3,3,
5.37606,-8.43374,1,3,4.50552e-13, 1000,27,1,3,4.74165e-22, 186,5,1,3,7.88861e-31, 103,3,3,
-1.86687,0.0386418,1,3,4.68393e-19, 186,5,1,3,8.23182e-17, 149,4,1,3,7.88861e-31, 103,3,3,
1.63303,-3.11363,1,3,1.07318e-12, 556,15,1,3,8.31026e-26, 186,5,1,3,6.31089e-30, 103,3,3,
-3.38045,-3.71526,1,3,7.20626e-15, 260,7,1,3,6.85019e-21, 149,4,1,3,0, 103,3,3,
-2.47634,-3.43793,1,3,5.7806e-15, 297,8,1,3,9.5473e-23, 186,5,1,3,1.57772e-30, 103,3,3,
2.0075,-5.63508,1,3,5.84204e-14, 630,17,1,3,1.11358e-13, 112,3,1,3,0, 103,3,3,
-3.77334,-6.15119,1,3,2.25673e-16, 334,9,1,3,9.59152e-23, 186,5,1,3,7.88861e-31, 103,3,3,
-3.75591,-9.70936,1,3,4.41297e-15, 371,10,1,3,4.04765e-21, 186,5,1,3,1.57772e-30, 103,3,3,
9.74318,7.5496,1,3,2.14083e-16, 334,9,1,3,3.69133e-23, 186,5,1,3,7.88861e-31, 103,3,3,
6.76833,-4.7024,1,3,5.74042e-12, 2406,65,1,3,7.39663e-23, 186,5,1,3,0, 103,3,3,
-2.73113,-4.07363,1,3,9.86542e-17, 334,9,1,3,4.63065e-22, 186,5,1,3,0, 103,3,3,
-5.24508,-4.73089,1,3,1.13153e-18, 260,7,1,3,1.46771e-24, 186,5,1,3,7.88861e-31, 103,3,3,
-3.77579,3.48327,0.999999,3,5.82094e-13, 556,15,1,3,1.3124e-20, 149,4,1,3,7.88861e-31, 103,3,3,
